2002,204.5,-6.49
2002,205.5,-6.50
2002,206.5,-6.51
2002,207.5,-6.50
2002,208.5,-6.48
2002,209.5,-6.46
2002,210.5,-6.42
2002,211.5,-6.37
2002,212.5,-6.32
2002,213.5,-6.25
2002,214.5,-6.18
2002,215.5,-6.09
2002,216.5,-6.00
2002,217.5,-5.89
2002,218.5,-5.78
2002,219.5,-5.65
2002,220.5,-5.52
2002,221.5,-5.37
2002,222.5,-5.22
2002,223.5,-5.06
2002,224.5,-4.88
2002,225.5,-4.70
2002,226.5,-4.51
2002,227.5,-4.31
2002,228.5,-4.10
2002,229.5,-3.88
2002,230.5,-3.65
2002,231.5,-3.41
2002,232.5,-3.17
2002,233.5,-2.92
2002,234.5,-2.66
2002,235.5,-2.39
2002,236.5,-2.12
2002,237.5,-1.84
2002,238.5,-1.55
2002,239.5,-1.26
2002,240.5,-0.96
2002,241.5,-0.66
2002,242.5,-0.35
2002,243.5,-0.04
2002,244.5,0.28
2002,245.5,0.60
2002,246.5,0.93
2002,247.5,1.26
2002,248.5,1.60
2002,249.5,1.93
2002,250.5,2.28
2002,251.5,2.62
2002,252.5,2.97
2002,253.5,3.32
2002,254.5,3.67
2002,255.5,4.02
2002,256.5,4.38
2002,257.5,4.73
2002,258.5,5.09
2002,259.5,5.45
2002,260.5,5.81
2002,261.5,6.16
2002,262.5,6.52
2002,263.5,6.88
2002,264.5,7.23
2002,265.5,7.58
2002,266.5,7.93
2002,267.5,8.28
2002,268.5,8.63
2002,269.5,8.97
2002,270.5,9.30
2002,271.5,9.64
2002,272.5,9.97
2002,273.5,10.29
2002,274.5,10.61
2002,275.5,10.93
2002,276.5,11.23
2002,277.5,11.54
2002,278.5,11.83
2002,279.5,12.12
2002,280.5,12.40
2002,281.5,12.68
2002,282.5,12.95
2002,283.5,13.21
2002,284.5,13.46
2002,285.5,13.71
2002,286.5,13.94
2002,287.5,14.17
2002,288.5,14.39
2002,289.5,14.60
2002,290.5,14.80
2002,291.5,14.99
2002,292.5,15.17
2002,293.5,15.34
2002,294.5,15.49
2002,295.5,15.64
2002,296.5,15.77
2002,297.5,15.90
2002,298.5,16.01
2002,299.5,16.11
2002,300.5,16.19
2002,301.5,16.26
2002,302.5,16.32
2002,303.5,16.37
2002,304.5,16.40
2002,305.5,16.42
2002,306.5,16.42
2002,307.5,16.42
2002,308.5,16.39
